<<<<<<< HEAD
{"level":"info","message":"memakan","timestamp":"2017-06-25T10:24:43.957Z"}
{"level":"info","message":"memakan","timestamp":"2017-06-25T10:25:44.979Z"}
{"level":"info","message":"memakan","timestamp":"2017-06-25T10:25:48.312Z"}
{"level":"info","message":"memakan","timestamp":"2017-06-25T10:26:28.389Z"}
{"level":"info","message":"memakan","timestamp":"2017-06-25T10:26:31.511Z"}
{"level":"info","message":"mengerjakan","timestamp":"2017-06-25T10:26:57.429Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:27:06.657Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:27:31.279Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:27:36.984Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:27:47.077Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:28:08.227Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:28:12.560Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:29:15.179Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:29:31.131Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:29:38.456Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:30:32.467Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:31:00.251Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:32:40.461Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:33:06.280Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:33:13.922Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:36:21.331Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:36:33.221Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:36:56.903Z"}
{"level":"info","message":"mengerjakan pekerjaan","timestamp":"2017-06-25T10:37:55.327Z"}
{"level":"info","message":"Pokemon goreng enak bergizi","timestamp":"2017-06-25T13:39:39.127Z"}
{"level":"info","message":"Memakan pekerjaan","timestamp":"2017-06-25T13:39:55.034Z"}
{"level":"info","message":"memakan pekerjaan","timestamp":"2017-06-25T13:40:12.771Z"}
{"level":"info","message":"memakan pekerjaan","timestamp":"2017-06-25T13:41:36.080Z"}
{"level":"info","message":"memakan pekerjaan","timestamp":"2017-06-25T13:41:40.394Z"}
{"level":"info","message":"memakan","timestamp":"2017-06-25T13:42:26.525Z"}
{"level":"info","message":"pekerjaan","timestamp":"2017-06-25T13:43:15.374Z"}
{"level":"info","message":"pekerjaan","timestamp":"2017-06-25T13:44:13.837Z"}
{"level":"info","message":"memakan","timestamp":"2017-06-25T13:46:01.121Z"}
{"level":"info","message":"memakan","timestamp":"2017-06-25T13:46:25.453Z"}
{"level":"info","message":"memakan","timestamp":"2017-06-25T13:47:24.848Z"}
{"level":"info","message":"memakan","timestamp":"2017-06-25T13:47:29.255Z"}
{"level":"info","message":"pekerjaan","timestamp":"2017-06-25T13:48:37.046Z"}
{"level":"info","message":"mengerjakan","timestamp":"2017-06-25T13:48:51.290Z"}
{"level":"info","message":"mengerjakan\r\nmemakan","timestamp":"2017-06-25T13:49:56.817Z"}
{"level":"info","message":"mengerjakan\r\nmemakan","timestamp":"2017-06-25T13:50:20.254Z"}
{"level":"info","message":"mengerjakan\r\nmemakan","timestamp":"2017-06-25T13:51:25.574Z"}
{"level":"info","message":"mengerjakan","timestamp":"2017-06-25T13:52:12.366Z"}
{"level":"info","message":"mengerjakan","timestamp":"2017-06-25T13:54:19.898Z"}
{"level":"info","message":"mengerjakan\r\nmemakan","timestamp":"2017-06-25T13:54:24.118Z"}
{"level":"info","message":"mengerjakan\r\nmemakan\r\nkesepakatan","timestamp":"2017-06-25T13:54:32.021Z"}
{"level":"info","message":"mengerjakan\r\nmemakan\r\nkesepakatan\r\npekerjaan","timestamp":"2017-06-25T13:54:37.778Z"}
{"level":"info","message":"memakan termakan kesepakatan bajumulah","timestamp":"2017-06-25T13:55:41.699Z"}
{"level":"info","message":"memakan termakan kesepakatan bajumulah","timestamp":"2017-06-25T14:00:59.514Z"}
{"level":"info","message":"memakan termakan kesepakatan bajumulah","timestamp":"2017-06-25T14:02:25.440Z"}
{"level":"info","message":"memakan termakan kesepakatan bajumulah","timestamp":"2017-06-25T14:03:29.273Z"}
{"level":"info","message":"memakan termakan kesepakatan bajumulah","timestamp":"2017-06-25T14:06:54.341Z"}
{"level":"info","message":"memakan termakan kesepakatan bajumulah","timestamp":"2017-06-25T14:07:06.192Z"}
{"level":"info","message":"Memakan","timestamp":"2017-06-26T02:52:13.749Z"}
{"level":"info","message":"memakan","timestamp":"2017-06-26T02:52:19.328Z"}
{"level":"info","message":"Memakan pisang","timestamp":"2017-06-26T02:52:27.298Z"}
{"level":"info","message":"memakan pisang","timestamp":"2017-06-26T02:52:32.173Z"}
{"level":"info","message":"makanan","timestamp":"2017-06-26T02:55:25.867Z"}
{"level":"info","message":"Makanan","timestamp":"2017-06-26T02:55:37.723Z"}
{"level":"info","message":"perasaan","timestamp":"2017-06-26T15:36:40.008Z"}
{"level":"info","message":"perapian","timestamp":"2017-06-26T15:36:48.601Z"}
{"level":"info","message":"perasaan","timestamp":"2017-06-26T15:51:28.573Z"}
{"level":"info","message":"perrasaan","timestamp":"2017-06-26T15:51:34.057Z"}
{"level":"info","message":"Akhir-akhir ini, berkembang diskursus menarik mengenai status hukum Kontrak Karya (KK) antara Pemerintah RI dengan PT Freeport Indonesia (PT FI) yang ditandatangani pada tahun 1991 untuk masa waktu 30 tahun atau sampai dengan 2021.\r\n\r\nSeiring dengan adanya keinginan Pemerintah Indonesia untuk menerapkan legislasi dan regulasi di bidang mineral kepada PT FI, terdapat penolakan dari PT FI. Alasan utamanya, yaitu KK tidak dapat serta merta diubah tanpa ada kesepakatan kedua belah pihak.\r\n\r\nPadahal, Pemerintah telah berupaya mengakomodir segala kepentingan PT FI mesti memiliki potensi melanggar peraturan perundang-undangan yang ada.\r\n\r\nSeolah, bekeras pada sikapnya, bahkan PT FI berencana mengajukan gugatan arbitrase atas dugaan wanprestasi Pemerintah atas KK. Dalam peraturan hukum perjanjian, benarkah sikap Pemerintah dan PT FI mendudukan secara hukum posisi KK? 7103","timestamp":"2017-06-27T05:01:00.267Z"}
{"level":"info","message":"Akhir-akhir ini, berkembang diskursus menarik mengenai status hukum Kontrak Karya (KK) antara Pemerintah RI dengan PT Freeport Indonesia (PT FI) yang ditandatangani pada tahun 1991 untuk masa waktu 30 tahun atau sampai dengan 2021.\r\n\r\nSeiring dengan adanya keinginan Pemerintah Indonesia untuk menerapkan legislasi dan regulasi di bidang mineral kepada PT FI, terdapat penolakan dari PT FI. Alasan utamanya, yaitu KK tidak dapat serta merta diubah tanpa ada kesepakatan kedua belah pihak.\r\n\r\nPadahal, Pemerintah telah berupaya mengakomodir segala kepentingan PT FI mesti memiliki potensi melanggar peraturan perundang-undangan yang ada.\r\n\r\nSeolah, bekeras pada sikapnya, bahkan PT FI berencana mengajukan gugatan arbitrase atas dugaan wanprestasi Pemerintah atas KK. Dalam peraturan hukum perjanjian, benarkah sikap Pemerintah dan PT FI mendudukan secara hukum posisi KK? 6496","timestamp":"2017-06-27T05:07:05.720Z"}
{"level":"info","message":"Akhir-akhir ini, berkembang diskursus menarik mengenai status hukum Kontrak Karya (KK) antara Pemerintah RI dengan PT Freeport Indonesia (PT FI) yang ditandatangani pada tahun 1991 untuk masa waktu 30 tahun atau sampai dengan 2021.\r\n\r\nSeiring dengan adanya keinginan Pemerintah Indonesia untuk menerapkan legislasi dan regulasi di bidang mineral kepada PT FI, terdapat penolakan dari PT FI. Alasan utamanya, yaitu KK tidak dapat serta merta diubah tanpa ada kesepakatan kedua belah pihak.\r\n\r\nPadahal, Pemerintah telah berupaya mengakomodir segala kepentingan PT FI mesti memiliki potensi melanggar peraturan perundang-undangan yang ada.\r\n\r\nSeolah, bekeras pada sikapnya, bahkan PT FI berencana mengajukan gugatan arbitrase atas dugaan wanprestasi Pemerintah atas KK. Dalam peraturan hukum perjanjian, benarkah sikap Pemerintah dan PT FI mendudukan secara hukum posisi KK? 8353","timestamp":"2017-06-27T05:07:52.729Z"}
{"level":"info","message":"Akhir-akhir ini, berkembang diskursus menarik mengenai status hukum Kontrak Karya (KK) antara Pemerintah RI dengan PT Freeport Indonesia (PT FI) yang ditandatangani pada tahun 1991 untuk masa waktu 30 tahun atau sampai dengan 2021.\r\n\r\nSeiring dengan adanya keinginan Pemerintah Indonesia untuk menerapkan legislasi dan regulasi di bidang mineral kepada PT FI, terdapat penolakan dari PT FI. Alasan utamanya, yaitu KK tidak dapat serta merta diubah tanpa ada kesepakatan kedua belah pihak.\r\n\r\nPadahal, Pemerintah telah berupaya mengakomodir segala kepentingan PT FI mesti memiliki potensi melanggar peraturan perundang-undangan yang ada.\r\n\r\nSeolah, bekeras pada sikapnya, bahkan PT FI berencana mengajukan gugatan arbitrase atas dugaan wanprestasi Pemerintah atas KK. Dalam peraturan hukum perjanjian, benarkah sikap Pemerintah dan PT FI mendudukan secara hukum posisi KK? 463","timestamp":"2017-06-27T05:32:25.106Z"}
{"level":"info","message":"Akhir-akhir ini, berkembang diskursus menarik mengenai status hukum Kontrak Karya (KK) antara Pemerintah RI dengan PT Freeport Indonesia (PT FI) yang ditandatangani pada tahun 1991 untuk masa waktu 30 tahun atau sampai dengan 2021.\r\n\r\nSeiring dengan adanya keinginan Pemerintah Indonesia untuk menerapkan legislasi dan regulasi di bidang mineral kepada PT FI, terdapat penolakan dari PT FI. Alasan utamanya, yaitu KK tidak dapat serta merta diubah tanpa ada kesepakatan kedua belah pihak.\r\n\r\nPadahal, Pemerintah telah berupaya mengakomodir segala kepentingan PT FI mesti memiliki potensi melanggar peraturan perundang-undangan yang ada.\r\n\r\nSeolah, bekeras pada sikapnya, bahkan PT FI berencana mengajukan gugatan arbitrase atas dugaan wanprestasi Pemerintah atas KK. Dalam peraturan hukum perjanjian, benarkah sikap Pemerintah dan PT FI mendudukan secara hukum posisi KK? 395","timestamp":"2017-06-27T05:32:36.366Z"}
{"level":"info","message":"Akhir-akhir ini, berkembang diskursus menarik mengenai status hukum Kontrak Karya (KK) antara Pemerintah RI dengan PT Freeport Indonesia (PT FI) yang ditandatangani pada tahun 1991 untuk masa waktu 30 tahun atau sampai dengan 2021.\r\n\r\nSeiring dengan adanya keinginan Pemerintah Indonesia untuk menerapkan legislasi dan regulasi di bidang mineral kepada PT FI, terdapat penolakan dari PT FI. Alasan utamanya, yaitu KK tidak dapat serta merta diubah tanpa ada kesepakatan kedua belah pihak.\r\n\r\nPadahal, Pemerintah telah berupaya mengakomodir segala kepentingan PT FI mesti memiliki potensi melanggar peraturan perundang-undangan yang ada.\r\n\r\nSeolah, bekeras pada sikapnya, bahkan PT FI berencana mengajukan gugatan arbitrase atas dugaan wanprestasi Pemerintah atas KK. Dalam peraturan hukum perjanjian, benarkah sikap Pemerintah dan PT FI mendudukan secara hukum posisi KK? 381","timestamp":"2017-06-27T05:32:43.091Z"}
{"level":"info","message":"penolakan 18","timestamp":"2017-06-27T05:36:57.218Z"}
{"level":"info","message":"tolakan 5224","timestamp":"2017-06-27T05:56:22.114Z"}
{"level":"info","message":"tolakan 52ms","timestamp":"2017-06-27T05:56:30.465Z"}
{"level":"info","message":"berteriak 16ms","timestamp":"2017-06-27T05:56:50.261Z"}
{"level":"info","message":"berteriakan 15ms","timestamp":"2017-06-27T05:56:53.347Z"}{"level":"info","message":"Aku sayang kamu 50ms","timestamp":"2017-07-14T12:06:47.084Z"}
{"level":"info","message":"Idham dan Theo melakukan sesuatu di tempat yang tidak diketahui 144ms","timestamp":"2017-07-14T12:07:16.816Z"}
=======
{"time":"124ms","level":"info","message":"momomo","timestamp":"2017-07-04T03:55:43.956Z"}
{"time":"58ms","level":"info","message":"menyukai","timestamp":"2017-07-19T05:30:38.015Z"}
{"time":"39ms","level":"info","message":"menyukai","timestamp":"2017-07-19T05:30:49.757Z"}
{"time":"49ms","level":"info","message":"menyukai","timestamp":"2017-07-19T05:31:06.557Z"}
{"time":"50ms","level":"info","message":"menyukai","timestamp":"2017-07-19T05:32:53.952Z"}
{"time":"36ms","level":"info","message":"menyukai","timestamp":"2017-07-19T05:33:18.105Z"}
{"time":"62ms","level":"info","message":"kalimat saya menyukai pekerjaan ","timestamp":"2017-07-19T05:34:05.132Z"}
{"time":"20ms","level":"info","message":"punyamu","timestamp":"2017-07-19T05:36:11.849Z"}
{"time":"12ms","level":"info","message":"punyamu","timestamp":"2017-07-19T05:36:24.059Z"}
>>>>>>> origin/master
{"time":"20ms","level":"info","message":"Apa lu","timestamp":"2017-07-29T01:35:15.006Z"}
{"time":"15ms","level":"info","message":"Apa lu","timestamp":"2017-07-29T01:37:16.344Z"}
{"time":"15ms","level":"info","message":"Apa lu","timestamp":"2017-07-29T01:38:32.982Z"}
{"time":"0ms","level":"info","message":"Apa lu","timestamp":"2017-07-29T01:41:06.377Z"}
{"time":"10ms","level":"info","message":"Apa lu","timestamp":"2017-07-29T05:10:56.907Z"}
{"time":"8ms","level":"info","message":"Apa lu","timestamp":"2017-07-29T05:12:22.666Z"}
{"time":"12ms","level":"info","message":"Apa banget","timestamp":"2017-07-29T05:14:01.947Z"}
{"time":"13ms","level":"info","message":"Apa banget","timestamp":"2017-07-29T05:14:50.112Z"}
{"time":"12ms","level":"info","message":"Apa banget","timestamp":"2017-07-29T05:15:57.919Z"}
{"time":"8ms","level":"info","message":"Apa banget","timestamp":"2017-07-29T05:58:53.243Z"}
{"time":"6ms","level":"info","message":"Apa banget","timestamp":"2017-07-29T05:59:01.453Z"}
{"time":"9ms","level":"info","message":"Apa banget","timestamp":"2017-07-29T06:03:20.381Z"}
{"time":"445ms","level":"info","message":"Apa banget","timestamp":"2017-07-29T06:05:38.548Z"}
{"time":"8ms","level":"info","message":"Apa banget","timestamp":"2017-07-29T06:07:24.271Z"}
{"time":"8ms","level":"info","message":"Apa banget","timestamp":"2017-07-29T06:09:09.922Z"}
{"time":"16ms","level":"info","message":"Apa banget","timestamp":"2017-07-29T06:10:09.582Z"}
{"time":"14ms","level":"info","message":"Apa banget","timestamp":"2017-07-29T06:12:31.977Z"}
{"time":"18ms","level":"info","message":"Apa banget","timestamp":"2017-07-29T06:20:09.887Z"}
{"time":"7ms","level":"info","message":"Apa banget","timestamp":"2017-07-29T06:21:13.700Z"}
{"time":"14ms","level":"info","message":"Apa banget kamu","timestamp":"2017-07-29T06:22:15.372Z"}
{"time":"15ms","level":"info","message":"Apa banget kamu","timestamp":"2017-07-29T06:23:08.206Z"}
{"time":"19ms","level":"info","message":"Apa banget kamu","timestamp":"2017-07-29T06:23:25.668Z"}
{"time":"16ms","level":"info","message":"Apa banget kamu","timestamp":"2017-07-29T06:23:59.018Z"}
{"time":"17ms","level":"info","message":"Apa banget kamu","timestamp":"2017-07-29T06:24:38.258Z"}
{"time":"79ms","level":"info","message":"Aku adalah anak gembala yang selalu riang serta gembira","timestamp":"2017-07-29T06:25:04.858Z"}
{"time":"16ms","level":"info","message":"Aku adalah anak gembala yang selalu riang serta gembira","timestamp":"2017-07-29T06:25:10.141Z"}
{"time":"24ms","level":"info","message":"Aku adalah anak gembala yang selalu riang serta gembira","timestamp":"2017-07-29T06:28:19.106Z"}
{"time":"43ms","level":"info","message":"Aku adalah anak gembala yang selalu riang serta gembira","timestamp":"2017-07-29T06:28:48.200Z"}
{"time":"24ms","level":"info","message":"Aku adalah anak gembala yang selalu riang serta gembira","timestamp":"2017-07-29T06:29:33.767Z"}
{"time":"22ms","level":"info","message":"Aku adalah anak gembala selalu riang serta gembira","timestamp":"2017-07-29T06:30:00.988Z"}
{"time":"14ms","level":"info","message":"selalu riang serta gembira","timestamp":"2017-07-29T06:30:08.985Z"}
{"time":"19ms","level":"info","message":"selalu riang serta gembira pakai banget","timestamp":"2017-07-29T06:30:44.806Z"}
{"time":"57ms","level":"info","message":"aku adalah anak gembala yang selalu riang serta gembira pakai banget","timestamp":"2017-07-29T06:31:54.524Z"}
{"time":"45ms","level":"info","message":"aku adalah anak gembala yang selalu riang serta gembira pakai banget","timestamp":"2017-07-29T06:34:19.081Z"}
{"time":"44ms","level":"info","message":"aku adalah anak gembala yang selalu riang serta gembira pakai banget","timestamp":"2017-07-29T06:35:42.681Z"}
{"time":"43ms","level":"info","message":"aku adalah anak gembala yang selalu riang serta gembira pakai banget","timestamp":"2017-07-29T06:36:19.496Z"}
{"time":"138ms","level":"info","message":"Wakil gubernur terpilih DKI Jakarta, Sandiaga Uno, mengucapkan selamat kepada mantan Gubernur DKI Jakarta Basuki Tjahaja Purnama atau Ahok atas terlaksananyna pembangunan simpang susun Semanggi.","timestamp":"2017-07-29T06:37:17.653Z"}
{"time":"112ms","level":"info","message":"Wakil gubernur terpilih DKI Jakarta, Sandiaga Uno, mengucapkan selamat kepada mantan Gubernur DKI Jakarta Basuki Tjahaja Purnama atau Ahok atas terlaksananyna pembangunan simpang susun Semanggi.","timestamp":"2017-07-29T06:38:56.469Z"}
{"time":"111ms","level":"info","message":"Wakil gubernur terpilih DKI Jakarta, Sandiaga Uno, mengucapkan selamat kepada mantan Gubernur DKI Jakarta Basuki Tjahaja Purnama atau Ahok atas terlaksananyna pembangunan simpang susun Semanggi.","timestamp":"2017-07-29T06:40:30.488Z"}
{"time":"122ms","level":"info","message":"Wakil\r\ngubernur\r\npilih\r\nDKI\r\nJakarta\r\n,\r\nSandiaga\r\nUno\r\n,\r\nmengucapkan\r\nselamat\r\nkepada\r\nmantan\r\nGubernur\r\nDKI\r\nJakarta\r\nBasuki\r\nTjahaja\r\nPurnama\r\natau\r\nAhok\r\natas\r\nterlaksananyna\r\nbangun\r\nsimpang\r\nsusun\r\nSemanggi\r\n.","timestamp":"2017-07-29T06:44:17.457Z"}
{"time":"697ms","level":"info","message":"Komisi Displin PSSI menjatuhkan sanksi kepada Persib Bandung akibat tingkah laku buruk suporter mereka. Bobotoh dilarang memberikan dukungan langsung untuk timnya baik laga kandang atau tandang sebanyak lima pertandingan.\r\n\r\nHukuman ini terkait kericuhan yang terjadi saat Persib menjamu Persija di Stadion Gelora Bandung Lautan Api, Sabtu (22/7/2017).\r\n\r\nBobotoh terbukti menyalakan flare, melakukan pelemparan botol ke dalam lapangan, pemukulan terhadap ofisial tim lawan, dan adanya keributan serta pengeroyokan terhadap suporter lainnya.\r\n\r\n\"Merujuk kepada pasal 67 dan 11 huruf (e) kode disiplin PSSI, suporter Persib dihukum larangan memasuki stadion sebanyak lima pertandingan,\" kata Ketua Komdis PSSI, Asep Edwin Firdaus.\r\n\r\nSurat nomor 060/L1/SK/KD-PSSI/VII/2017 menjelaskan jika Bobotoh dilarang masuk stadion terhitung sejak laga kontra Perseru Serui, sore nanti hingga empat laga putaran dua itu adalah, kontra PS. TNI (5 Agustus 2017), Arema FC (12 Agustus 2017), Sriwijaya FC (16 Agustus 2017) dan Persegres Gresik United (20 Agustus 2017).\r\n\r\nMenanggapi masih terbukanya banding yang tercantum dalam surat tersebut, General Coordinator Panpel Persib, Budhi Bram Rachman akan mengajukan banding.\r\n\r\nDua dari lima laga tersebut adalah pertandingan kandang (melawan PS TNI dan Persegres), di mana Panpel tidak akan bisa mengalokasikan tiket untuk bobotoh atau penonton.\r\n\r\n","timestamp":"2017-07-29T06:45:49.895Z"}
{"time":"599ms","level":"info","message":"Komisi Displin PSSI menjatuhkan sanksi kepada Persib Bandung akibat tingkah laku buruk suporter mereka. Bobotoh dilarang memberikan dukungan langsung untuk timnya baik laga kandang atau tandang sebanyak lima pertandingan.\r\n\r\nHukuman ini terkait kericuhan yang terjadi saat Persib menjamu Persija di Stadion Gelora Bandung Lautan Api, Sabtu (22/7/2017).\r\n\r\nBobotoh terbukti menyalakan flare, melakukan pelemparan botol ke dalam lapangan, pemukulan terhadap ofisial tim lawan, dan adanya keributan serta pengeroyokan terhadap suporter lainnya.\r\n\r\n\"Merujuk kepada pasal 67 dan 11 huruf (e) kode disiplin PSSI, suporter Persib dihukum larangan memasuki stadion sebanyak lima pertandingan,\" kata Ketua Komdis PSSI, Asep Edwin Firdaus.\r\n\r\nSurat nomor 060/L1/SK/KD-PSSI/VII/2017 menjelaskan jika Bobotoh dilarang masuk stadion terhitung sejak laga kontra Perseru Serui, sore nanti hingga empat laga putaran dua itu adalah, kontra PS. TNI (5 Agustus 2017), Arema FC (12 Agustus 2017), Sriwijaya FC (16 Agustus 2017) dan Persegres Gresik United (20 Agustus 2017).\r\n\r\nMenanggapi masih terbukanya banding yang tercantum dalam surat tersebut, General Coordinator Panpel Persib, Budhi Bram Rachman akan mengajukan banding.\r\n\r\nDua dari lima laga tersebut adalah pertandingan kandang (melawan PS TNI dan Persegres), di mana Panpel tidak akan bisa mengalokasikan tiket untuk bobotoh atau penonton.\r\n\r\n","timestamp":"2017-07-29T06:46:14.118Z"}
{"time":"579ms","level":"info","message":"Komisi Displin PSSI menjatuhkan sanksi kepada Persib Bandung akibat tingkah laku buruk suporter mereka. Bobotoh dilarang memberikan dukungan langsung untuk timnya baik laga kandang atau tandang sebanyak lima pertandingan.\r\n\r\nHukuman ini terkait kericuhan yang terjadi saat Persib menjamu Persija di Stadion Gelora Bandung Lautan Api, Sabtu (22/7/2017).\r\n\r\nBobotoh terbukti menyalakan flare, melakukan pelemparan botol ke dalam lapangan, pemukulan terhadap ofisial tim lawan, dan adanya keributan serta pengeroyokan terhadap suporter lainnya.\r\n\r\n\"Merujuk kepada pasal 67 dan 11 huruf (e) kode disiplin PSSI, suporter Persib dihukum larangan memasuki stadion sebanyak lima pertandingan,\" kata Ketua Komdis PSSI, Asep Edwin Firdaus.\r\n\r\nSurat nomor 060/L1/SK/KD-PSSI/VII/2017 menjelaskan jika Bobotoh dilarang masuk stadion terhitung sejak laga kontra Perseru Serui, sore nanti hingga empat laga putaran dua itu adalah, kontra PS. TNI (5 Agustus 2017), Arema FC (12 Agustus 2017), Sriwijaya FC (16 Agustus 2017) dan Persegres Gresik United (20 Agustus 2017).\r\n\r\nMenanggapi masih terbukanya banding yang tercantum dalam surat tersebut, General Coordinator Panpel Persib, Budhi Bram Rachman akan mengajukan banding.\r\n\r\nDua dari lima laga tersebut adalah pertandingan kandang (melawan PS TNI dan Persegres), di mana Panpel tidak akan bisa mengalokasikan tiket untuk bobotoh atau penonton.\r\n\r\n","timestamp":"2017-07-29T06:46:46.719Z"}
{"time":"579ms","level":"info","message":"Komisi Displin PSSI menjatuhkan sanksi kepada Persib Bandung akibat tingkah laku buruk suporter mereka. Bobotoh dilarang memberikan dukungan langsung untuk timnya baik laga kandang atau tandang sebanyak lima pertandingan.\r\n\r\nHukuman ini terkait kericuhan yang terjadi saat Persib menjamu Persija di Stadion Gelora Bandung Lautan Api, Sabtu (22/7/2017).\r\n\r\nBobotoh terbukti menyalakan flare, melakukan pelemparan botol ke dalam lapangan, pemukulan terhadap ofisial tim lawan, dan adanya keributan serta pengeroyokan terhadap suporter lainnya.\r\n\r\n\"Merujuk kepada pasal 67 dan 11 huruf (e) kode disiplin PSSI, suporter Persib dihukum larangan memasuki stadion sebanyak lima pertandingan,\" kata Ketua Komdis PSSI, Asep Edwin Firdaus.\r\n\r\nSurat nomor 060/L1/SK/KD-PSSI/VII/2017 menjelaskan jika Bobotoh dilarang masuk stadion terhitung sejak laga kontra Perseru Serui, sore nanti hingga empat laga putaran dua itu adalah, kontra PS. TNI (5 Agustus 2017), Arema FC (12 Agustus 2017), Sriwijaya FC (16 Agustus 2017) dan Persegres Gresik United (20 Agustus 2017).\r\n\r\nMenanggapi masih terbukanya banding yang tercantum dalam surat tersebut, General Coordinator Panpel Persib, Budhi Bram Rachman akan mengajukan banding.\r\n\r\nDua dari lima laga tersebut adalah pertandingan kandang (melawan PS TNI dan Persegres), di mana Panpel tidak akan bisa mengalokasikan tiket untuk bobotoh atau penonton.\r\n\r\n","timestamp":"2017-07-29T06:47:19.587Z"}
